business_id,name,city,state,latitude,longitude,stars,review_count,is_open,price_num,price_label,weekly_hours,cuisine,has_takeout,has_delivery,has_reservation,good_for_kids,outdoor_seating,has_parking,checkin_count,log_review_count,log_checkin_count,mean_sentiment
Jubq4o59PS1Q3vyxBgrtQw,Rolling Stars,West Chester,PA,39.954138,-75.616182,4.0,47,1,2.0,$$,45.5,Food Delivery Services,1.0,1.0,0.0,,1.0,1.0,18,3.871201010907891,2.9444389791664403,
WSllV7Nl13wskOFWjh-BbA,Bountiful Farmers Market,Edmonton,AB,53.4720691,-113.4805395,4.5,16,1,2.0,$$,20.0,Specialty Food,1.0,1.0,,,,1.0,39,2.833213344056216,3.6888794541139363,
uNgurpUi-9BRM6VLEnuNKA,Roger's Chicago Beef & Pizza,Hudson,FL,28.3644485,-82.6934343,3.0,18,1,,,,Pizza,1.0,1.0,,,1.0,0.0,4,2.9444389791664403,1.6094379124341003,
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,Goleta,CA,34.4354208,-119.8203772,4.5,10,1,,,18.5,Mexican,1.0,1.0,,,0.0,0.0,1,2.3978952727983707,0.6931471805599453,
lJWEnJ1KlRO69tfugkeRuw,Oriental Market,Indianapolis,IN,39.802986,-86.2145394,3.0,9,1,2.0,$$,,Grocery,0.0,,,,,1.0,20,2.302585092994046,3.044522437723423,0.228125
7rtrGGsUkVWZFHJaEArJ7g,The Trappe Tavern,Trappe,PA,40.1983718,-75.4757542,3.0,109,1,2.0,$$,105.0,American (Traditional),1.0,0.0,0.0,0.0,1.0,1.0,263,4.700480365792417,5.575949103146316,0.1758848407361108
j50-hK5V4OQwYo9kyUF5FQ,Punk'd Pineapple,Kennett Square,PA,39.8461822193,-75.7133925177,5.0,8,0,1.0,$,,Food Stands,1.0,0.0,0.0,1.0,1.0,,9,2.1972245773362196,2.302585092994046,0.4207411809420738
_yK1bMl56fBuj2fG5lMiMQ,Machu Picchu Peruvian Restaurant,Indianapolis,IN,39.8237744,-86.2538716,4.0,46,1,,,72.0,Peruvian,1.0,1.0,,,,1.0,37,3.8501476017100584,3.6375861597263857,
k3CjpU8COgn--pueiZm3XA,La Monarca,Saint Louis,MO,38.674382,-90.356398,4.0,44,0,1.0,$,80.5,Mexican,1.0,0.0,0.0,1.0,0.0,1.0,92,3.8066624897703196,4.532599493153256,0.3012540684624018
hNH1ILskk1qu7TA0rBvvlw,Starbucks,Indianapolis,IN,39.665,-86.098961,2.5,50,1,2.0,$$,92.0,Coffee & Tea,1.0,,,,1.0,1.0,396,3.9318256327243257,5.983936280687191,0.049931841563786016
CdIXMDRKd8o0dUbwJ6hJdg,The Doghaus Soulard,St Louis,MO,38.6102399,-90.204274,4.0,17,1,,,74.0,Dog Parks,,,0.0,,1.0,1.0,31,2.8903717578961645,3.4657359027997265,
VRGYwKE_Z77frm5NwLvJhw,Burger Republic,Nashville,TN,36.1524355,-86.7835814,4.0,721,1,2.0,$$,77.0,Sports Bars,1.0,1.0,0.0,1.0,,1.0,1134,6.582025138892826,7.034387929915503,0.3279789885231147
c7h5S5Oqz3wq3KufxUlmtQ,Crepe Works,Edmonton,AB,53.52272,-113.619954,2.5,14,1,1.0,$,,Creperies,1.0,,0.0,1.0,0.0,,16,2.70805020110221,2.833213344056216,0.2930729166666667
do1iQw_yAYGcaNn2RMBnSQ,China Wok,Ridley Park,PA,39.8796236,-75.3227468,3.5,19,1,1.0,$,83.0,Chinese,1.0,1.0,0.0,1.0,0.0,,3,2.995732273553991,1.3862943611198906,0.043888888888888894
mRWlzIJpyQgatq_J7dzxWw,Audubon Aquarium of the Americas - Food Court,New Orleans,LA,29.9505176505,-90.0630244854,2.5,7,1,2.0,$$,,Other,1.0,,,1.0,,,29,2.0794415416798357,3.4011973816621555,0.44999999999999996
BvQ02tI-7gVAfQwHe_U3bA,Taco Bell,Green Valley,AZ,31.90552,-110.98834,3.5,18,1,1.0,$,112.0,Breakfast & Brunch,1.0,1.0,0.0,1.0,1.0,1.0,128,2.9444389791664403,4.859812404361672,-0.09635416666666667
uy_-IYVthRB9QYhULMgROQ,Martin's Chicken and Waffles,Goodlettsville,TN,36.3026299,-86.6975705,4.0,7,0,,,54.0,Food Trucks,1.0,1.0,0.0,,1.0,1.0,2,2.0794415416798357,1.0986122886681098,
aCjTyN2RLAao0jsYZkZfbA,Ritter's Frozen Custard,Indianapolis,IN,39.8564753,-86.2421671,4.5,41,1,1.0,$,56.0,Ice Cream & Frozen Yogurt,1.0,1.0,0.0,1.0,1.0,1.0,85,3.7376696182833684,4.454347296253507,0.0240740740740741
EjwrtCJDCZBUS_uTvpHMSw,Skeeter's Pub,Blackwood,NJ,39.8113901,-75.0676368,3.5,92,1,2.0,$$,104.0,American (New),1.0,1.0,0.0,1.0,1.0,1.0,248,4.532599493153256,5.517452896464707,0.23398942894542185
INWHqjudS0vDcVKlHyz69A,Shere-E-Punjab,Drexel Hill,PA,39.9450734454,-75.3244363344,4.0,147,0,2.0,$$,82.5,Caterers,1.0,1.0,1.0,1.0,1.0,1.0,473,4.997212273764115,6.161207321695077,0.3115510788401413
HpTsMT3mLBQLfREWQvJi2A,The Dusty Monk,Tucson,AZ,32.224197,-110.974065,4.5,34,1,2.0,$$,72.0,Beer,,,0.0,,1.0,,122,3.5553480614894135,4.812184355372417,
RTEdyP_6wGvXQugln1jxbg,Judge Bean's BBQ,Brentwood,TN,36.0334682,-86.786661,3.5,246,1,2.0,$$,72.0,American (Traditional),1.0,1.0,0.0,1.0,0.0,1.0,440,5.5093883366279774,6.089044875446846,0.3627382388059471
zwTmOj4B_OVPMTMYijQiKg,Queen Sheba,Philadelphia,PA,39.9489954358,-75.2135489881,4.0,64,1,1.0,$,112.0,Sports Bars,1.0,0.0,0.0,0.0,1.0,1.0,132,4.174387269895637,4.890349128221754,0.2562363646531845
l9T4mjgxMY7oLA5Bq7MmOQ,ACME Markets,Bordentown,NJ,40.1335452214,-74.7257679056,3.0,20,1,2.0,$$,84.0,Drugstores,1.0,1.0,,,,1.0,79,3.044522437723423,4.382026634673881,0.37083333333333335
dYicZfoQApq5y0vO6FbLtw,La Campagnola,Shamong,NJ,39.8167433979,-74.7612705307,4.0,98,1,2.0,$$,77.5,Caterers,1.0,0.0,1.0,1.0,1.0,1.0,117,4.59511985013459,4.770684624465665,0.3137724584287408
hlf4qed6y1eQ9mvnWUU72A,Trattoria Branica,Kirkwood,MO,38.5754468,-90.4065335,4.0,11,0,3.0,$$$,54.0,Italian,0.0,0.0,1.0,0.0,1.0,,26,2.4849066497880004,3.295836866004329,0.33232142857142855
pONoQvxG76bUJbMtCjiZJg,Peking Gourmet,Pottstown,PA,40.261326019,-75.6510311653,3.5,18,1,1.0,$,78.0,Chinese,1.0,1.0,0.0,1.0,0.0,,7,2.9444389791664403,2.0794415416798357,0.23045454545454547
LkskzKzo_S8YmG1dGn4hag,Tijuana Flats,Tampa,FL,28.043321,-82.592416,4.0,104,1,1.0,$,57.0,Tex-Mex,1.0,1.0,0.0,1.0,1.0,,375,4.653960350157523,5.929589143389895,0.3635415191653159
UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,Philadelphia,PA,40.0474259,-75.1507643,1.5,24,1,1.0,$,67.0,Pizza,1.0,1.0,0.0,1.0,0.0,,6,3.2188758248682006,1.9459101490553132,
B2wSy1zQCdZgDXOkhAKGDQ,Embassy Suites by Hilton Tampa Downtown Convention Center,Tampa,FL,27.9423153,-82.4547605,2.5,209,1,3.0,$$$,,Cafes,0.0,0.0,1.0,1.0,1.0,1.0,519,5.3471075307174685,6.253828811575473,0.13222973299235405
eiI6ur0iXBnVjxPqLZagcA,Nawlins Creole Cafe',Avon,IN,39.7790708,-86.4009224,3.5,8,0,2.0,$$,20.5,Cajun/Creole,1.0,0.0,0.0,1.0,1.0,,28,2.1972245773362196,3.367295829986474,0.29212471941638607
BVe-jR0szZPC6o7r15jp4g,Enzo's,Philadelphia,PA,39.9505432,-75.1660506,3.5,9,0,1.0,$,,American (New),1.0,1.0,0.0,1.0,0.0,,13,2.302585092994046,2.6390573296152584,0.20561039819968388
Qi-A4ZgcEuSnq_8Fpfo_3Q,Our Lady of Guadalupe Mercado,Santa Barbara,CA,34.4230803,-119.6840083,4.5,8,1,1.0,$,,Mexican,1.0,0.0,0.0,1.0,1.0,,42,2.1972245773362196,3.7612001156935624,0.18464506172839507
b-4xNydyGmdv2bGFOHTgdw,Garden Bakery,Edmonton,AB,53.5496061,-113.4928653,3.5,45,0,2.0,$$,122.0,Bakeries,1.0,1.0,0.0,1.0,0.0,1.0,96,3.828641396489095,4.574710978503383,0.09179087301587302
-7Rx5jVeQmlVoAU_oXrzew,McDonald's,Cherry Hill,NJ,39.9147636602,-75.0127789378,1.0,11,1,1.0,$,129.5,Burgers,1.0,1.0,,,,,16,2.4849066497880004,2.833213344056216,-1.0
KOAz86HXkNKNvEExrGXxlQ,Chick-fil-A,Jefferson,LA,29.9614416,-90.1836644,3.0,77,1,1.0,$,70.5,Caterers,1.0,1.0,0.0,1.0,1.0,1.0,127,4.356708826689592,4.852030263919617,-0.15908564814814813
YGXFqi5rXB38lKvIYEzn9Q,Visual Arts Collective,Garden City,ID,43.6251136,-116.2413484,4.5,15,1,1.0,$,6.0,Art Galleries,,,,0.0,1.0,1.0,72,2.772588722239781,4.290459441148391,0.43219696969696975
WwPPNhUpIsPhLumwravwKw,Millstone Cafe,Chadds Ford,PA,39.8701193,-75.5930734,3.5,5,1,1.0,$,30.0,Soup,0.0,0.0,,1.0,1.0,,4,1.791759469228055,1.6094379124341003,
Bih0eT_lbbCUwKmGYpX0hw,Ricci's Hoagies,Philadelphia,PA,39.9353601,-75.1615836,4.0,67,1,1.0,$,41.5,Italian,1.0,1.0,0.0,1.0,1.0,1.0,69,4.219507705176107,4.248495242049359,0.23876984126984133
hy5GpGXAna-5qrb3zNub6g,On The Border Mexican Grill & Cantina,Mt. Laurel,NJ,39.9235950202,-74.9518829779,3.0,168,1,2.0,$$,68.0,Mexican,1.0,1.0,0.0,1.0,1.0,1.0,555,5.1298987149230735,6.320768294250582,0.2342560643939884
qGtEgy3ws-Arxr5_91YmSA,Hong Kong Express,Saint Louis,MO,38.6100927,-90.2411453,3.0,23,1,1.0,$,66.0,Chinese,1.0,1.0,0.0,1.0,0.0,1.0,33,3.1780538303479458,3.5263605246161616,0.1
Muftkox9yn0qai-SEpEZGQ,Levante Brewing Company,West Chester,PA,39.948902,-75.587254,4.5,75,1,2.0,$$,70.0,Pubs,1.0,1.0,,,,1.0,188,4.330733340286331,5.241747015059643,0.47337301296373874
HQ-C47_Xi5it1KzwEc0u0A,Barbarians,Santa Barbara,CA,34.4170059325,-119.6960398541,3.0,96,0,1.0,$,78.5,Pizza,1.0,0.0,0.0,1.0,0.0,0.0,272,4.574710978503383,5.60947179518496,0.25863046386483884
-951Q5if-JmCQbO40meVPw,Sam's Pizza House,Nashville,TN,36.2077886,-86.7840899,3.0,10,1,,,95.0,Pizza,1.0,1.0,1.0,,,0.0,0,2.3978952727983707,0.0,
qot32tHVWZpiJibLTwQGyw,Pina's Pizza,Philadelphia,PA,40.0694581,-75.2398454,3.5,47,1,1.0,$,86.0,Italian,1.0,1.0,1.0,1.0,0.0,1.0,29,3.871201010907891,3.4011973816621555,0.2966871771856891
SFafZpcCcjO28VzimGmKrQ,Pizza Hut,New Port Richey,FL,28.217507,-82.695356,2.0,26,1,1.0,$,86.0,Pizza,1.0,1.0,0.0,1.0,0.0,,23,3.295836866004329,3.1780538303479458,0.13406675170068028
m5-FtgWRd4qA7j0vaOXiXQ,Preservation Hall,New Orleans,LA,29.9583052183,-90.0654261542,4.5,745,1,2.0,$$,13.0,Music Venues,,,,0.0,0.0,1.0,1872,6.61472560020376,7.5352967024440884,0.2517814318811562
aerbI0ICiEMIgeSUaLEpHw,Tokyo Japanese Restaurant,Skippack,PA,40.223632,-75.401727,4.0,59,0,2.0,$$,38.5,Japanese,1.0,0.0,1.0,1.0,1.0,1.0,86,4.0943445622221,4.465908118654584,0.30026371776371774
3LQsW2WJ1pmnRgH23C6YiA,Cabin Coffee,Avon,IN,39.7617852961,-86.4277279159,4.5,64,1,,,71.0,Cafes,1.0,1.0,0.0,,1.0,1.0,70,4.174387269895637,4.2626798770413155,
vOehPf4fht7cYjZ7I65fRQ,Tajin Mexican Grill,Indianapolis,IN,39.815765,-86.2708932,3.5,8,1,2.0,$$,84.0,Mexican,,,,,,,5,2.1972245773362196,1.791759469228055,
seouwqRlM9YNNAkZS09FuQ,Jet's Pizza,Greenwood,IN,39.6297342096,-86.159157,3.0,37,1,1.0,$,73.0,Pizza,1.0,1.0,0.0,1.0,1.0,1.0,12,3.6375861597263857,2.5649493574615367,0.2847162867996202
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,Philadelphia,PA,39.91579,-75.1653879,3.5,184,1,1.0,$,,Cheesesteaks,1.0,1.0,0.0,1.0,1.0,1.0,168,5.220355825078324,5.1298987149230735,0.19024595025537733
C-anTsItNvJHHR__DiGEqQ,Nokey's Deli & Grill,New Orleans,LA,29.9647623,-90.0732441,4.0,54,1,2.0,$$,97.0,Chicken Wings,1.0,0.0,0.0,1.0,0.0,1.0,117,4.007333185232471,4.770684624465665,0.20903511495708246
1IIht_H_qWSTG-kMSvKS6A,Rock'n Dough Pizza & Brewery,Nashville,TN,36.1606228,-86.8493654,4.0,17,1,2.0,$$,47.0,Brewpubs,1.0,0.0,,1.0,1.0,1.0,16,2.8903717578961645,2.833213344056216,
yAsdDYPcIPUlISggX6oCYQ,Smashin Crab,Hendersonville,TN,36.3301265674,-86.5901489267,4.0,72,1,,,64.0,American (New),1.0,1.0,,,1.0,1.0,25,4.290459441148391,3.258096538021482,
yNlR9wTzd6Hg7It9fQrhdg,Buffalo Wild Wings,Zionsville,IN,39.9474028,-86.3445247,2.0,91,1,2.0,$$,68.0,American (Traditional),1.0,1.0,0.0,1.0,1.0,,85,4.5217885770490405,4.454347296253507,0.11093796943796945
iM1hWCwxoqO-d_djiKpEXQ,Steak ’n Shake,Smyrna,TN,35.9669111,-86.4955681,1.5,38,1,,,84.0,Diners,1.0,1.0,,,,1.0,2,3.6635616461296463,1.0986122886681098,
eS5KCIrpEB1Bp-uU1JJYyw,O'Charley's Restaurant & Bar,Hendersonville,TN,36.317476,-86.600643,2.5,31,0,2.0,$$,80.0,Burgers,1.0,0.0,0.0,1.0,0.0,,49,3.4657359027997265,3.912023005428146,0.06258093758093758
RY1qY03QfETdrGWCEOugVw,Donnie Russell's Pic III Wings & Things,Medford,NJ,39.8680354,-74.8089819,3.5,34,1,1.0,$,51.0,Burgers,1.0,0.0,0.0,1.0,0.0,,26,3.5553480614894135,3.295836866004329,
V-Dm95vQpkdaeSzehDEgpA,Reavis Pizza,St Louis,MO,38.536378,-90.316328,3.5,31,0,2.0,$$,92.0,Sandwiches,1.0,1.0,0.0,1.0,1.0,1.0,30,3.4657359027997265,3.4339872044851463,-0.009706959706959702
VKzz9e1IPOAhptsJX1d3_A,Zushi Dozo,Mount Laurel,NJ,39.930347,-74.9749935,4.0,13,0,2.0,$$,,Sushi Bars,1.0,0.0,1.0,1.0,0.0,,25,2.6390573296152584,3.258096538021482,0.45501443001443
MU8ekK-1u9IGVGAbHRdoMg,WANG'S TABLE,Reno,NV,39.513276,-119.8066165,4.5,15,1,,,70.0,Chinese,1.0,1.0,,,,0.0,2,2.772588722239781,1.0986122886681098,
9yi5Ls7ivwSXFz8BsDvW_A,Maxine's Chicken & Waffles - City Market,Indianapolis,IN,39.7686835,-86.153515,4.0,7,1,,,41.0,Southern,,,,,,0.0,8,2.0794415416798357,2.1972245773362196,
1pkuCWlH3iEuUAQVHpIuHQ,China Star,Philadelphia,PA,39.9702483665,-75.144223438,3.0,10,0,1.0,$,,Cantonese,1.0,1.0,0.0,0.0,,,6,2.3978952727983707,1.9459101490553132,
hDQZD2LpKLIzVyFuIZ52Tw,American Spirits,Saint Petersburg,FL,27.7685483,-82.6357316,3.5,17,1,2.0,$$,81.0,Wineries,1.0,,,,,1.0,45,2.8903717578961645,3.828641396489095,0.38300264550264557
4a15acANJFUsS3KxAzOT0g,Country Rock Cabaret,Sauget,IL,38.602015,-90.177057,3.5,22,1,2.0,$$,67.0,Adult Entertainment,,,,,0.0,1.0,24,3.1354942159291497,3.2188758248682006,-0.23888888888888887
aEEC4D-RylmiUyephE5t_g,"Coffee, Lunch.",Nashville,TN,36.1549013,-86.7818914,4.0,54,0,2.0,$$,50.0,Bakeries,1.0,0.0,0.0,1.0,1.0,1.0,161,4.007333185232471,5.087596335232384,0.41636780143724583
eJYvM2Zy5BloOYGldWmAVw,Chateau Cafe,New Orleans,LA,30.0202243,-90.1114674,3.0,66,1,1.0,$,92.75,Cafes,1.0,0.0,0.0,1.0,1.0,1.0,224,4.204692619390966,5.41610040220442,0.1993623767980386
ukt4QdEiwDubi991eF75TA,Paseo Tapas Bar,Philadelphia,PA,39.9684914,-75.176962,2.5,11,0,,,37.0,Tapas Bars,,,,,,0.0,5,2.4849066497880004,1.791759469228055,
gqMRM12j5mder76t3bPxJw,Siam Cafe,Nashville,TN,36.0999091,-86.7389853,4.0,141,1,2.0,$$,61.0,Chicken Wings,1.0,1.0,0.0,1.0,0.0,1.0,240,4.955827057601261,5.484796933490655,0.30001504177094196
YARjtcQLeoPR7hKz82xXcg,Ong Hanoi Fried Chicken,St. Albert,AB,53.6339939761,-113.6255792489,4.5,8,0,2.0,$$,24.0,Chicken Shop,1.0,0.0,0.0,1.0,1.0,,2,2.1972245773362196,1.0986122886681098,
JI3-QZwm6vihIFBcekgyaA,Matrix Hotel,Edmonton,AB,53.5393127726,-113.5046482086,4.0,55,1,3.0,$$$,,International,,,,,,0.0,126,4.02535169073515,4.844187086458591,0.28280131172839507
0x0jyG9wEbnY3X0tGkwBgQ,Idaho Cab Co,Boise,ID,43.5676174,-116.21371,3.0,15,0,,,,Taxis,,,,,0.0,0.0,18,2.772588722239781,2.9444389791664403,0.2892993827160494
2wEnpf2eu98rcYc540UN3Q,Chipotle Mexican Grill,Tucson,AZ,32.288873,-110.974068,3.5,14,0,1.0,$,71.75,Fast Food,1.0,0.0,0.0,1.0,1.0,0.0,28,2.70805020110221,3.367295829986474,0.1595555555555556
Ag3pjAVgLegQabIwjYBbqw,Franklin Cigar - Humidor & Hops,Franklin,TN,35.9563612559,-86.8042818963,4.5,31,1,2.0,$$,83.0,Cigar Bars,,,0.0,,1.0,1.0,49,3.4657359027997265,3.912023005428146,0.4696428571428572
1QtF1bFgzG3Jo0-L4kv0Cg,Subway,Indianapolis,IN,39.7816290917,-86.1304205477,2.0,11,1,1.0,$,58.0,Sandwiches,1.0,1.0,0.0,1.0,0.0,,40,2.4849066497880004,3.713572066704308,-0.02291666666666667
_GwN0kWZOs3DFpNDZIblRw,Redhound Grille,Paoli,PA,40.037656,-75.4945024,3.5,84,0,2.0,$$,94.0,Gastropubs,1.0,0.0,1.0,1.0,1.0,1.0,126,4.442651256490317,4.844187086458591,0.24035725166138114
EFPLTyrqx_x_6GVaDU5Mtw,Firehouse Subs,Brandon,FL,27.9367861,-82.3150592,2.5,35,1,1.0,$,58.0,Fast Food,1.0,1.0,0.0,1.0,0.0,,88,3.58351893845611,4.48863636973214,0.07962490551776265
qf4LecJDQWIt0gt6VJWFPw,Frontier Steakhouse,Tampa,FL,28.0114286,-82.3605699,3.5,95,1,2.0,$$,42.0,Burgers,1.0,0.0,1.0,1.0,0.0,1.0,106,4.564348191467836,4.672828834461906,0.25628528109423915
b8iWcAeDBQ93T9KteHI-hQ,Tronix Video Music Club,Reno,NV,39.52514,-119.788748,2.5,17,0,1.0,$,,Dive Bars,,,,,1.0,1.0,43,2.8903717578961645,3.784189633918261,0.12230076058201061
rjuWz_AD3WfXJc03AhIO_w,The N Crowd,Philadelphia,PA,39.9497563,-75.1480623,4.5,90,1,1.0,$,2.0,Performing Arts,,,,0.0,0.0,1.0,148,4.51085950651685,5.003946305945459,0.321140873015873
9OtFX3YzG5keaUMOWU1imA,Champions,Nashville,TN,36.1462072,-86.6930527,4.0,73,0,2.0,$$,133.0,American (Traditional),1.0,0.0,1.0,0.0,0.0,1.0,189,4.30406509320417,5.247024072160486,0.3837607709750567
9Udgv_7h8oj6NXq5hQeJow,Old Beverly Cafe In & Out,Edmonton,AB,53.5705074,-113.4021041,4.0,9,1,,,55.5,Coffee & Tea,1.0,0.0,,,,,7,2.302585092994046,2.0794415416798357,
rTWqK5rltiFRHAFN33Mxug,CVS Pharmacy,Saint Petersburg,FL,27.7681,-82.6375,2.5,18,1,2.0,$$,112.0,Pharmacy,0.0,1.0,,,,1.0,130,2.9444389791664403,4.875197323201151,0.27351190476190473
EmbZ4QwVt_zgfqMOCATsyA,Let Them Eat Cake,Tampa,FL,27.9083039,-82.5272462,3.5,37,1,2.0,$$,40.0,Bakeries,0.0,1.0,,,,1.0,20,3.6375861597263857,3.044522437723423,
DOydgEG9DzmM74QSz4btFA,Wendy's,Fishers,IN,39.9564086,-86.0117188,1.5,51,1,1.0,$,98.0,Fast Food,1.0,1.0,0.0,1.0,1.0,,23,3.9512437185814275,3.1780538303479458,-0.5091856060606061
Yh_KhyVD6ZBwsIQQ1wSUpw,Pho An Hoa Restaurant,Tampa,FL,28.0250188,-82.4881568,4.0,160,1,1.0,$,74.0,Vietnamese,1.0,0.0,0.0,1.0,0.0,1.0,389,5.081404364984463,5.966146739123692,0.3431321807532745
mNxll58XfvgtIFlzIZ5PIQ,Circle K,Oldsmar,FL,28.0346134,-82.6489772,4.0,5,1,1.0,$,,Gas Stations,,1.0,,,,1.0,134,1.791759469228055,4.90527477843843,0.22999999999999998
7-cD0S7vJlUOuTpF2vQLOQ,Little Caesars Pizza,Tucson,AZ,32.2510235,-110.9630046,1.5,11,1,1.0,$,89.5,Fast Food,1.0,1.0,0.0,1.0,0.0,,12,2.4849066497880004,2.5649493574615367,
hmoyJnGSuBaZZObtssvU0w,Big Al's House Of Blues,Edmonton,AB,53.5704709,-113.5362951,4.0,7,0,2.0,$$,87.0,Canadian (New),,,,0.0,1.0,,18,2.0794415416798357,2.9444389791664403,0.27142857142857135
rViAhfKLKmwbhTKROM9m0w,Casino Del Sol,Tucson,AZ,32.1311278367,-111.0866194535,3.0,298,1,2.0,$$,,Hotels & Travel,1.0,1.0,1.0,0.0,1.0,1.0,1164,5.700443573390687,7.060476365999801,0.19829351283723934
Wy8Hswf2cLQGRZN6armkag,Jack in the Box,Goleta,CA,34.4298966,-119.8687832057,1.5,86,1,1.0,$,,Fast Food,0.0,1.0,0.0,1.0,0.0,1.0,217,4.465908118654584,5.384495062789089,0.018443684291898584
_bZjpxLwuCPH7I7udj-Qaw,Beach Island Brewery,Dunedin,FL,28.039776,-82.78422,4.5,10,1,,,33.0,Brewpubs,,,,,,0.0,7,2.3978952727983707,2.0794415416798357,
IOA9boLUOO5RTJ3Odayf3g,Spanky's Sports Bar,Gretna,LA,29.890587,-90.060025,4.0,6,1,2.0,$$,,Sports Bars,,,0.0,,0.0,0.0,22,1.9459101490553132,3.1354942159291497,0.3071428571428571
ZBaetx-wjXvQVzfB_OnASQ,The Rotisserie At the Porch,Philadelphia,PA,39.954877,-75.18207,2.0,9,1,3.0,$$$,,Beer Gardens,,,,,,,3,2.302585092994046,1.3862943611198906,0.06816542925413893
JUVtr9lqM1dCaiLPFPCeBw,Daydreams Gentlemen's Club,Philadelphia,PA,40.0183873,-75.0424964,3.5,19,1,2.0,$$,36.0,Adult Entertainment,,,1.0,,0.0,1.0,40,2.995732273553991,3.713572066704308,
lTkkSkvVhJIbHqVJKv6w9w,Classic Asia,Haddon Heights,NJ,39.882151,-75.059349,4.5,53,1,2.0,$$,66.0,Asian Fusion,1.0,1.0,1.0,1.0,0.0,1.0,58,3.9889840465642745,4.07753744390572,0.26403645833333333
fSx8zLSP_LBtIm_mfQRbTQ,Dragon House Chinese Eatery,Fishers,IN,39.958505,-86.0424579,3.0,117,1,1.0,$,72.0,Asian Fusion,1.0,1.0,0.0,1.0,0.0,,90,4.770684624465665,4.51085950651685,0.3815404484677884
Iur3GHkwb4mJfrPhy_-48g,Cocoa's Restaurant & Lounge,Edmonton,AB,53.5440925,-113.4956045,2.5,10,0,2.0,$$,108.5,Buffets,0.0,0.0,1.0,1.0,0.0,0.0,11,2.3978952727983707,2.4849066497880004,0.007476851851851901
6z0vp2VdMqutVhKuPu-jvw,Free Will Taproom,New Hope,PA,40.348631,-75.03297,4.5,29,1,1.0,$,61.0,Pubs,,,0.0,,0.0,,111,3.4011973816621555,4.718498871295094,0.4071666666666666
2S_CEQYBbp8RO1bJm_1mng,The Saint,New Orleans,LA,29.9311501819,-90.0732097142,4.0,114,1,1.0,$,70.0,Dive Bars,,,0.0,,1.0,1.0,592,4.74493212836325,6.385194398997726,0.11149738654202938
qvGLXBFz8aiQqIrFWSX64w,The Archive Music House & Southern Grill,St. Louis,MO,38.6097479,-90.200959,4.5,11,0,1.0,$,81.0,Music Venues,1.0,0.0,1.0,0.0,0.0,0.0,21,2.4849066497880004,3.091042453358316,0.5423809523809524
LKQF2hoMmygTha9UMp07pg,Half-Way Market,Franklin,TN,35.911764699,-86.8892750734,4.5,10,1,1.0,$,,Grocery,1.0,,,,,,12,2.3978952727983707,2.5649493574615367,
5gRvBK7PEvhxzRDKylINvw,Insomnia Cookies,West Chester,PA,39.9593939,-75.6071758,2.5,29,1,,,72.0,Ice Cream & Frozen Yogurt,1.0,1.0,,,,,9,3.4011973816621555,2.302585092994046,
MgPx8QRMPuVRSHSx6DDK0g,The Cake Project,Nashville,TN,36.1740537,-86.7510952,5.0,9,1,,,41.0,Desserts,1.0,,,,,,1,2.302585092994046,0.6931471805599453,
8QnuWGVNBhzyYXGSeRdi4g,Sweet Cece's,Nashville,TN,36.075187,-86.921196,3.5,17,0,2.0,$$,67.0,Ice Cream & Frozen Yogurt,,,,,,1.0,66,2.8903717578961645,4.204692619390966,0.1296450725200725
MZ0kXra-46rxI2R9RX1oaw,Papa Murphy's Take 'N' Bake Pizza,Edmonton,AB,53.4544211,-113.3804072,4.5,8,0,2.0,$$,63.0,Salad,1.0,0.0,0.0,1.0,0.0,1.0,13,2.1972245773362196,2.6390573296152584,0.29183673469387755
wO0NI7NkDdbT46h-TI2BtA,Tailgate Brewery - East Nashville,Nashville,TN,36.1862404613,-86.7470884886,4.5,103,1,2.0,$$,61.0,Breweries,1.0,1.0,0.0,1.0,1.0,1.0,118,4.6443908991413725,4.77912349311153,
V7TaLZ5EB94hqRIZ1_xjGQ,Kawa Japanese Cuisine,Springfield,PA,39.9439214896,-75.3488279928,4.5,145,1,2.0,$$,58.0,Sushi Bars,1.0,1.0,0.0,1.0,0.0,,86,4.983606621708336,4.465908118654584,0.3495112817418852
2x3wM06LEbaAR81AeKk44w,National Pizza Company,Saint Louis,MO,38.598915,-90.243148,4.0,42,0,2.0,$$,52.0,Pizza,1.0,0.0,1.0,1.0,1.0,1.0,71,3.7612001156935624,4.276666119016055,0.34153207622537995
Hh-LHf0bUYoyOnm3DITuXw,Flanagan's Pub,New Orleans,LA,29.960361,-90.062059,4.0,105,0,1.0,$,72.0,Hotels,,,,,0.0,1.0,775,4.663439094112067,6.654152520183219,0.222223515564691
HFuAKE0uZ-frIMjroeA-cA,SET NoLibs,Philadelphia,PA,39.9671493,-75.1404232,4.0,108,1,2.0,$$,76.0,Mexican,,,,,1.0,1.0,62,4.6913478822291435,4.143134726391533,
BmiBsrtq_fvMIsfWy75buQ,Dickey's BBQ Pit South,Reno,NV,39.4093665,-119.7505309,3.5,8,0,1.0,$,,Barbeque,1.0,0.0,0.0,1.0,0.0,1.0,11,2.1972245773362196,2.4849066497880004,
